"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","1116","planned suggestion: vote arrows disabled/hidden","mobile-chrome","Tue Apr 14 22:12:03 UTC 2026","passed","Tue Apr 14 22:12:04 UTC 2026","Suggestions Board — Voting Flow","suggestions-board.spec.ts","",""
"","792","TOTP inputs enforce numeric pattern","webkit","Tue Apr 14 22:16:50 UTC 2026","passed","Tue Apr 14 22:16:51 UTC 2026","Portal — Authentication Section Security","portal-security.spec.ts","",""
"","961","timeline: created -> merged (with original linked)","webkit","Tue Apr 14 22:09:24 UTC 2026","passed","Tue Apr 14 22:09:25 UTC 2026","Admin Suggestion History Timeline (11.94)","admin-suggestions.spec.ts","",""
"","2904","direct navigation to #starting-screens activates the tab","mobile-chrome","Tue Apr 14 22:00:11 UTC 2026","passed","Tue Apr 14 22:00:14 UTC 2026","Starting Screens Admin Section","admin-starting-screens.spec.ts","",""
"","670","security section has back link to dashboard","webkit","Tue Apr 14 22:16:12 UTC 2026","passed","Tue Apr 14 22:16:13 UTC 2026","Portal — Security Section Content","portal-dashboard.spec.ts","",""
"","1972","image preview appears when file is selected in dialog","webkit","Tue Apr 14 21:54:05 UTC 2026","passed","Tue Apr 14 21:54:07 UTC 2026","Admin Banners","admin-banners.spec.ts","",""
"","1133","login modal has Apple sign-in button","webkit","Tue Apr 14 22:17:11 UTC 2026","passed","Tue Apr 14 22:17:12 UTC 2026","Roadmap Auth — Login Prompt","roadmap-auth.spec.ts","",""
"","870","opens from header Subscribe button","mobile-chrome","Tue Apr 14 22:14:40 UTC 2026","passed","Tue Apr 14 22:14:41 UTC 2026","Subscribe Modal","suggestions-subscribe.spec.ts","",""
"","273","message modal has aria-labelledby pointing to title","chromium","Tue Apr 14 22:08:33 UTC 2026","passed","Tue Apr 14 22:08:34 UTC 2026","Portal — Modal Structure","portal-dashboard.spec.ts","",""
"","768","switch language: subscribe modal labels translated","webkit","Tue Apr 14 22:22:42 UTC 2026","passed","Tue Apr 14 22:22:43 UTC 2026","Translations","suggestions-security.spec.ts","",""
"","278","profile has coming soon notice","chromium","Tue Apr 14 22:08:22 UTC 2026","passed","Tue Apr 14 22:08:23 UTC 2026","Portal — Profile Section Content","portal-dashboard.spec.ts","",""
"","291","recovery error has role=""alert""","chromium","Tue Apr 14 22:08:06 UTC 2026","passed","Tue Apr 14 22:08:06 UTC 2026","Portal — Recovery Screen","portal-auth.spec.ts","",""
"","487","footer links navigate to correct pages","mobile-chrome","Tue Apr 14 22:07:41 UTC 2026","passed","Tue Apr 14 22:07:41 UTC 2026","Landing Page","landing-page.spec.ts","",""
"","1860","orphaned storage purge shows result","mobile-safari","Tue Apr 14 22:32:32 UTC 2026","passed","Tue Apr 14 22:32:34 UTC 2026","Admin Maintenance Tab","admin-maintenance.spec.ts","",""
"","3187","search by model returns matching devices","mobile-safari","Tue Apr 14 22:27:24 UTC 2026","passed","Tue Apr 14 22:27:27 UTC 2026","Admin Devices Tab","admin-devices.spec.ts","",""
"","3082","title changes when language is set to German","mobile-safari","Tue Apr 14 23:02:07 UTC 2026","passed","Tue Apr 14 23:02:10 UTC 2026","Translation Verification > Privacy Policy","translation-verification.spec.ts","",""
"","957","sign out clears user state and shows login prompt again","firefox","Tue Apr 14 22:14:24 UTC 2026","passed","Tue Apr 14 22:14:25 UTC 2026","Roadmap Auth — Logged In State","roadmap-auth.spec.ts","",""
"","421","login screen shows error area for failed login","chromium","Tue Apr 14 22:07:10 UTC 2026","passed","Tue Apr 14 22:07:10 UTC 2026","Admin Panel","admin-panel.spec.ts","",""
"","328","config loads correctly — values match API","mobile-safari","Tue Apr 14 22:28:10 UTC 2026","skipped","Tue Apr 14 22:28:10 UTC 2026","Admin Economy Config","admin-economy-config.spec.ts","",""
"","430","login renders at 375px width","mobile-chrome","Tue Apr 14 22:08:21 UTC 2026","passed","Tue Apr 14 22:08:21 UTC 2026","Portal — Responsive: Login Screen","portal-a11y.spec.ts","",""
"","5739","log config retention change persists after reload","chromium","Tue Apr 14 21:59:03 UTC 2026","passed","Tue Apr 14 21:59:09 UTC 2026","Admin Logs > Config tests","admin-logs.spec.ts","",""
"","344","has linked providers card","mobile-chrome","Tue Apr 14 22:09:07 UTC 2026","passed","Tue Apr 14 22:09:07 UTC 2026","Portal — Security Section Content","portal-dashboard.spec.ts","",""
"","562","security section has back link to dashboard","firefox","Tue Apr 14 22:12:52 UTC 2026","passed","Tue Apr 14 22:12:53 UTC 2026","Portal — Security Section Content","portal-dashboard.spec.ts","",""
"","0","wheel inner ring threshold — change, save, reload verify","chromium","Tue Apr 14 21:57:03 UTC 2026","skipped","Tue Apr 14 21:57:03 UTC 2026","Admin Economy Config","admin-economy-config.spec.ts","",""
"","1017","message modal is hidden","mobile-safari","Tue Apr 14 22:52:00 UTC 2026","passed","Tue Apr 14 22:52:01 UTC 2026","Portal — Hidden Sections on Load","portal-auth.spec.ts","",""
"","689","vote arrows enabled after login","firefox","Tue Apr 14 22:14:35 UTC 2026","passed","Tue Apr 14 22:14:36 UTC 2026","Roadmap Auth — Logged In State","roadmap-auth.spec.ts","",""
"","1375","device preview hides Continue button when non-dismissable","chromium","Tue Apr 14 22:00:39 UTC 2026","passed","Tue Apr 14 22:00:40 UTC 2026","Starting Screens Admin Section","admin-starting-screens.spec.ts","",""
"","668","URL-encoded XSS in hash is ignored","webkit","Tue Apr 14 22:16:41 UTC 2026","passed","Tue Apr 14 22:16:42 UTC 2026","Portal — XSS Prevention via Hash Routing","portal-security.spec.ts","",""
"","2019","duplicate highlighting shows similar existing suggestions alongside pending review","webkit","Tue Apr 14 22:05:32 UTC 2026","passed","Tue Apr 14 22:05:34 UTC 2026","Admin Suggestions Moderation (11.16)","admin-suggestions.spec.ts","",""
"","1067","ring chart renders with correct percentage","mobile-safari","Tue Apr 14 22:55:13 UTC 2026","passed","Tue Apr 14 22:55:14 UTC 2026","Roadmap Page — Theme & Layout","roadmap-redesign.spec.ts","",""
"","3617","suspend requires confirmation before executing","mobile-safari","Tue Apr 14 22:38:47 UTC 2026","passed","Tue Apr 14 22:38:50 UTC 2026","Admin Unified Ban Management (11.17)","admin-suggestions.spec.ts","",""
"","695","login section becomes visible after Firebase init","webkit","Tue Apr 14 22:15:08 UTC 2026","passed","Tue Apr 14 22:15:09 UTC 2026","Portal — Page Load & Structure","portal-auth.spec.ts","",""
"","489","submit with 5001 char description: prevented by form","chromium","Tue Apr 14 22:11:10 UTC 2026","passed","Tue Apr 14 22:11:11 UTC 2026","Suggestion Submission Edge Cases","suggestions-board.spec.ts","",""
"","832","clear all filters: resets to default view","chromium","Tue Apr 14 22:11:46 UTC 2026","passed","Tue Apr 14 22:11:47 UTC 2026","Filter & Search Combination Edge Cases","suggestions-board.spec.ts","",""
"","1567","filter by target type works","webkit","Tue Apr 14 22:07:02 UTC 2026","passed","Tue Apr 14 22:07:03 UTC 2026","Admin Audit Log (11.18)","admin-suggestions.spec.ts","",""
"","2013","account info shows timestamps","webkit","Tue Apr 14 22:11:48 UTC 2026","passed","Tue Apr 14 22:11:50 UTC 2026","Admin Users - Moderation Subtab","admin-users-moderation.spec.ts","",""
"","0","bean conversion rate — change, save, reload verify","mobile-safari","Tue Apr 14 22:28:10 UTC 2026","skipped","Tue Apr 14 22:28:10 UTC 2026","Admin Economy Config","admin-economy-config.spec.ts","",""
"","1115","filter state preserved on page reload (URL params or sessionStorage)","chromium","Tue Apr 14 22:11:53 UTC 2026","passed","Tue Apr 14 22:11:54 UTC 2026","Filter & Search Combination Edge Cases","suggestions-board.spec.ts","",""
"","3259","coins cannot go below zero","mobile-safari","Tue Apr 14 22:44:31 UTC 2026","passed","Tue Apr 14 22:44:34 UTC 2026","Admin Users - Economy Subtab","admin-users-economy.spec.ts","",""
"","2038","clear backpacks empties all backpacks","mobile-safari","Tue Apr 14 22:32:26 UTC 2026","passed","Tue Apr 14 22:32:28 UTC 2026","Admin Maintenance Tab","admin-maintenance.spec.ts","",""
"","450","profile section is hidden","firefox","Tue Apr 14 22:12:21 UTC 2026","passed","Tue Apr 14 22:12:21 UTC 2026","Portal — Hidden Sections on Load","portal-auth.spec.ts","",""
"","1222","card: user has upvoted (arrow highlighted, count reflects)","mobile-safari","Tue Apr 14 22:58:47 UTC 2026","passed","Tue Apr 14 22:58:48 UTC 2026","Suggestion Card UI States","suggestions-board.spec.ts","",""
"","0","room durations — change max + superShy, save, reload","firefox","Tue Apr 14 21:57:44 UTC 2026","skipped","Tue Apr 14 21:57:44 UTC 2026","Admin Economy Config","admin-economy-config.spec.ts","",""
"","848","clicking Suggest button shows login modal","mobile-chrome","Tue Apr 14 22:09:40 UTC 2026","passed","Tue Apr 14 22:09:41 UTC 2026","Roadmap Auth — Login Prompt","roadmap-auth.spec.ts","",""
"","1666","orientation: portrait to landscape transition preserves scroll position","firefox","Tue Apr 14 22:17:44 UTC 2026","passed","Tue Apr 14 22:17:46 UTC 2026","Mobile-Specific Interactions","suggestions-board.spec.ts","",""
"","552","keyboard navigation: tab through interactive elements","mobile-chrome","Tue Apr 14 22:10:39 UTC 2026","passed","Tue Apr 14 22:10:39 UTC 2026","Accessibility","roadmap-redesign.spec.ts","",""
"","1946","start and end date fields accept datetime-local values","firefox","Tue Apr 14 22:02:52 UTC 2026","passed","Tue Apr 14 22:02:54 UTC 2026","Starting Screens Admin Section","admin-starting-screens.spec.ts","",""
"","1762","search by device ID filters to matching result","mobile-chrome","Tue Apr 14 21:55:59 UTC 2026","passed","Tue Apr 14 21:56:00 UTC 2026","Admin Devices Tab","admin-devices.spec.ts","",""
"","982","session and all-time stats — both display numeric values","mobile-chrome","Tue Apr 14 21:59:36 UTC 2026","passed","Tue Apr 14 21:59:37 UTC 2026","Admin Spin Monitor","admin-spin-monitor.spec.ts","",""
"","0","evidence lightbox opens from report evidence thumbnail","mobile-safari","Tue Apr 14 22:34:36 UTC 2026","skipped","Tue Apr 14 22:34:36 UTC 2026","Admin Reports","admin-reports.spec.ts","",""
"","523","timestamp uses users local timezone","mobile-chrome","Tue Apr 14 22:14:52 UTC 2026","passed","Tue Apr 14 22:14:53 UTC 2026","Notification Timing & Freshness","suggestions-subscribe.spec.ts","",""
"","774","has Apple sign-in button with branded logo","webkit","Tue Apr 14 22:15:14 UTC 2026","passed","Tue Apr 14 22:15:15 UTC 2026","Portal — Login Form","portal-auth.spec.ts","",""
"","1019","vote/suggest/comment buttons enabled when logged in","mobile-safari","Tue Apr 14 22:54:34 UTC 2026","passed","Tue Apr 14 22:54:35 UTC 2026","Roadmap Auth — Logged In State","roadmap-auth.spec.ts","",""
"","993","form displays contact opt-in checkbox","webkit","Tue Apr 14 22:19:50 UTC 2026","passed","Tue Apr 14 22:19:51 UTC 2026","Suggestions Board — Submission Flow","suggestions-board.spec.ts","",""
"","2915","resolve as suspended suspends the user","firefox","Tue Apr 14 22:01:21 UTC 2026","passed","Tue Apr 14 22:01:24 UTC 2026","Admin Reports","admin-reports.spec.ts","",""
"","1518","seeded appeal appears in pending list with API verification","webkit","Tue Apr 14 21:53:11 UTC 2026","passed","Tue Apr 14 21:53:12 UTC 2026","Admin Appeals","admin-appeals.spec.ts","",""
"","528","Khmer New Year page has language selector button","firefox","Tue Apr 14 22:10:52 UTC 2026","passed","Tue Apr 14 22:10:52 UTC 2026","Language Selector Regression","khmer-new-year-page.spec.ts","",""
"","1652","sort pending queue by submission date works","firefox","Tue Apr 14 22:06:23 UTC 2026","passed","Tue Apr 14 22:06:24 UTC 2026","Admin Moderation Edge Cases (11.30)","admin-suggestions.spec.ts","",""
"","940","open from bell icon: that feature pre-selected in watch list","mobile-safari","Tue Apr 14 23:01:39 UTC 2026","passed","Tue Apr 14 23:01:40 UTC 2026","Subscribe Modal Edge Cases","suggestions-subscribe.spec.ts","",""
"","2079","sort pending queue by submission date works","webkit","Tue Apr 14 22:08:09 UTC 2026","passed","Tue Apr 14 22:08:11 UTC 2026","Admin Moderation Edge Cases (11.30)","admin-suggestions.spec.ts","",""
"","443","profile section is hidden","mobile-chrome","Tue Apr 14 22:08:45 UTC 2026","passed","Tue Apr 14 22:08:45 UTC 2026","Portal — Hidden Sections on Load","portal-auth.spec.ts","",""
"","1645","warning history shows multiple warnings","chromium","Tue Apr 14 22:05:58 UTC 2026","passed","Tue Apr 14 22:06:00 UTC 2026","Admin Users - Moderation Subtab","admin-users-moderation.spec.ts","",""
"","520","re-auth error has role=""alert""","firefox","Tue Apr 14 22:13:19 UTC 2026","passed","Tue Apr 14 22:13:20 UTC 2026","Portal — Modal Structure","portal-dashboard.spec.ts","",""
"","1071","watch list 0 items: ""Not watching anything""","mobile-safari","Tue Apr 14 22:59:49 UTC 2026","passed","Tue Apr 14 22:59:50 UTC 2026","Empty & Extreme States","suggestions-board.spec.ts","",""
"","1859","URL updates when scrolling between sections","mobile-safari","Tue Apr 14 22:55:57 UTC 2026","passed","Tue Apr 14 22:55:59 UTC 2026","Deep Linking & URL Handling","roadmap-redesign.spec.ts","",""
"","3704","toast error does not auto-dismiss quickly","chromium","Tue Apr 14 21:55:34 UTC 2026","passed","Tue Apr 14 21:55:37 UTC 2026","Admin Cross-Tab Interactions","admin-cross-tab.spec.ts","",""
"","692","profile section has back link to dashboard","webkit","Tue Apr 14 22:16:07 UTC 2026","passed","Tue Apr 14 22:16:08 UTC 2026","Portal — Profile Section Content","portal-dashboard.spec.ts","",""
"","656","has TOTP management card","webkit","Tue Apr 14 22:16:14 UTC 2026","passed","Tue Apr 14 22:16:14 UTC 2026","Portal — Security Section Content","portal-dashboard.spec.ts","",""
"","2548","deletion status badge shows days remaining","firefox","Tue Apr 14 22:07:32 UTC 2026","passed","Tue Apr 14 22:07:34 UTC 2026","Admin Users - Account Deletion","admin-users-deletion.spec.ts","",""
"","284","profile fields show placeholder dashes initially","chromium","Tue Apr 14 22:08:23 UTC 2026","passed","Tue Apr 14 22:08:23 UTC 2026","Portal — Profile Section Content","portal-dashboard.spec.ts","",""
"","483","tagline changes when language is set to Spanish","chromium","Tue Apr 14 22:13:38 UTC 2026","passed","Tue Apr 14 22:13:39 UTC 2026","Translation Verification > Landing Page","translation-verification.spec.ts","",""
"","759","suggestions 1000 items: pagination, loads < 3s","mobile-chrome","Tue Apr 14 22:13:27 UTC 2026","passed","Tue Apr 14 22:13:28 UTC 2026","Empty & Extreme States","suggestions-board.spec.ts","",""
"","567","panel has empty state element in the DOM","mobile-chrome","Tue Apr 14 21:59:40 UTC 2026","passed","Tue Apr 14 21:59:41 UTC 2026","Starting Screens Admin Section","admin-starting-screens.spec.ts","",""
"","961","globe button is visible on roadmap","webkit","Tue Apr 14 22:14:02 UTC 2026","passed","Tue Apr 14 22:14:03 UTC 2026","Language Selector","language-selector.spec.ts","",""
"","5355","source language saves, persists, and clears","mobile-safari","Tue Apr 14 22:29:22 UTC 2026","passed","Tue Apr 14 22:29:27 UTC 2026","Admin Fun Facts","admin-funfacts.spec.ts","",""
"","951","clicking user name in report navigates to Users tab","chromium","Tue Apr 14 22:00:12 UTC 2026","passed","Tue Apr 14 22:00:12 UTC 2026","Admin Reports","admin-reports.spec.ts","",""
"","632","enroll form has no action attribute","webkit","Tue Apr 14 22:16:54 UTC 2026","passed","Tue Apr 14 22:16:55 UTC 2026","Portal — Form Action Security","portal-security.spec.ts","",""
"","537","private comment not visible to non-admins","chromium","Tue Apr 14 22:11:08 UTC 2026","passed","Tue Apr 14 22:11:09 UTC 2026","Suggestions Board — Comment Flow","suggestions-board.spec.ts","",""
"","917","#no-account shows download prompt","mobile-safari","Tue Apr 14 22:53:03 UTC 2026","passed","Tue Apr 14 22:53:04 UTC 2026","Portal — Hash Routing (Unauthenticated)","portal-dashboard.spec.ts","",""
"","1099","suggestions list loads with cards","mobile-safari","Tue Apr 14 22:56:22 UTC 2026","passed","Tue Apr 14 22:56:23 UTC 2026","Suggestions Board — Public Browsing","suggestions-board.spec.ts","",""
"","971","resize: chart scales on mobile without distortion","firefox","Tue Apr 14 22:15:09 UTC 2026","passed","Tue Apr 14 22:15:10 UTC 2026","Ring Chart Details","roadmap-redesign.spec.ts","",""
"","2947","resolve as warned creates warning with correct severity","webkit","Tue Apr 14 22:02:08 UTC 2026","passed","Tue Apr 14 22:02:11 UTC 2026","Admin Reports","admin-reports.spec.ts","",""
"","452","retry: exponential backoff on repeated failures","mobile-chrome","Tue Apr 14 22:14:58 UTC 2026","passed","Tue Apr 14 22:14:59 UTC 2026","Error Recovery & Retry","suggestions-subscribe.spec.ts","",""
"","3505","alert trace link navigates to Logs with traceId filter","webkit","Tue Apr 14 21:55:50 UTC 2026","skipped","Tue Apr 14 21:55:53 UTC 2026","Admin Cross-Tab Interactions","admin-cross-tab.spec.ts","",""
"","594","shows download prompt when Google login has no ShyTalk account","firefox","Tue Apr 14 22:14:16 UTC 2026","passed","Tue Apr 14 22:14:17 UTC 2026","Roadmap Auth — No Account Found","roadmap-auth.spec.ts","",""
"","909","session persists across page reload","chromium","Tue Apr 14 22:07:03 UTC 2026","passed","Tue Apr 14 22:07:04 UTC 2026","Admin Login Flow","admin-login.spec.ts","",""
"","441","recovery error has role=""alert""","mobile-chrome","Tue Apr 14 22:08:42 UTC 2026","passed","Tue Apr 14 22:08:42 UTC 2026","Portal — Recovery Screen","portal-auth.spec.ts","",""
"","4658","hide online status checkbox persists after toggle","mobile-safari","Tue Apr 14 22:44:52 UTC 2026","passed","Tue Apr 14 22:44:57 UTC 2026","Admin Users - Extra Profile Fields","admin-users-extra.spec.ts","",""
"","788","transaction type filter works","chromium","Tue Apr 14 22:05:09 UTC 2026","skipped","Tue Apr 14 22:05:10 UTC 2026","Admin Users - Economy Subtab","admin-users-economy.spec.ts","",""
"","2235","identity graph scrollable on mobile","webkit","Tue Apr 14 22:08:44 UTC 2026","passed","Tue Apr 14 22:08:46 UTC 2026","Admin Panel Responsive Design (11.86)","admin-suggestions.spec.ts","",""
"","3132","followers list add and remove works","chromium","Tue Apr 14 22:05:37 UTC 2026","passed","Tue Apr 14 22:05:40 UTC 2026","Admin Users - Extra Profile Fields","admin-users-extra.spec.ts","",""
"","1066","card shows status badge","mobile-safari","Tue Apr 14 22:56:30 UTC 2026","passed","Tue Apr 14 22:56:31 UTC 2026","Suggestions Board — Public Browsing","suggestions-board.spec.ts","",""
"","2863","new screen card has save and delete buttons","mobile-safari","Tue Apr 14 22:35:26 UTC 2026","passed","Tue Apr 14 22:35:29 UTC 2026","Starting Screens Admin Section","admin-starting-screens.spec.ts","",""
"","1680","click vote without login shows login prompt","firefox","Tue Apr 14 22:16:23 UTC 2026","passed","Tue Apr 14 22:16:24 UTC 2026","Suggestions Board — Login Gate","suggestions-board.spec.ts","",""
"","543","auth popup blocked by browser shows helpful message","mobile-chrome","Tue Apr 14 22:10:18 UTC 2026","passed","Tue Apr 14 22:10:18 UTC 2026","Roadmap Auth — Error Handling","roadmap-auth.spec.ts","",""
"","559","guidelines link text","webkit","Tue Apr 14 22:16:23 UTC 2026","passed","Tue Apr 14 22:16:24 UTC 2026","Portal — Data & Privacy Section Content","portal-dashboard.spec.ts","",""
"","1555","/roadmap loads correctly","mobile-chrome","Tue Apr 14 22:13:32 UTC 2026","passed","Tue Apr 14 22:13:34 UTC 2026","URL & Navigation Edge Cases","suggestions-board.spec.ts","",""
"","711","profile avatar has aria-label","webkit","Tue Apr 14 22:14:33 UTC 2026","passed","Tue Apr 14 22:14:34 UTC 2026","Portal — Accessibility: Labels & ARIA","portal-a11y.spec.ts","",""
"","0","invalid user search shows appropriate response","mobile-chrome","Tue Apr 14 22:06:32 UTC 2026","skipped","Tue Apr 14 22:06:32 UTC 2026","Admin Users - Profile Subtab","admin-users-profile.spec.ts","",""
"","273","page has description meta tag","chromium","Tue Apr 14 22:07:54 UTC 2026","passed","Tue Apr 14 22:07:55 UTC 2026","Portal — Semantic HTML Structure","portal-a11y.spec.ts","",""
"","894","has correct title","mobile-safari","Tue Apr 14 22:51:11 UTC 2026","passed","Tue Apr 14 22:51:12 UTC 2026","Portal — Page Load & Structure","portal-auth.spec.ts","",""
"","1395","profile preview updates live","firefox","Tue Apr 14 22:09:27 UTC 2026","passed","Tue Apr 14 22:09:29 UTC 2026","Admin Users - Profile Subtab","admin-users-profile.spec.ts","",""
"","959","has viewport meta tag","mobile-safari","Tue Apr 14 22:51:17 UTC 2026","passed","Tue Apr 14 22:51:18 UTC 2026","Portal — Page Load & Structure","portal-auth.spec.ts","",""
"","4753","followers list add and remove works","mobile-safari","Tue Apr 14 22:45:28 UTC 2026","passed","Tue Apr 14 22:45:32 UTC 2026","Admin Users - Extra Profile Fields","admin-users-extra.spec.ts","",""
"","2977","translation JS fails: renders in English, no errors","webkit","Tue Apr 14 22:23:38 UTC 2026","passed","Tue Apr 14 22:23:41 UTC 2026","Third-Party Script Failure","suggestions-security.spec.ts","",""
"","340","guidelines link text","mobile-chrome","Tue Apr 14 22:09:11 UTC 2026","passed","Tue Apr 14 22:09:11 UTC 2026","Portal — Data & Privacy Section Content","portal-dashboard.spec.ts","",""
"","2022","search debounce: typing fast does not fire request per keystroke (300ms debounce)","webkit","Tue Apr 14 22:21:35 UTC 2026","passed","Tue Apr 14 22:21:37 UTC 2026","Filter & Search Combination Edge Cases","suggestions-board.spec.ts","",""
"","13081","test all 20 languages render correctly","chromium","Tue Apr 14 22:12:37 UTC 2026","passed","Tue Apr 14 22:12:50 UTC 2026","Translations","suggestions-security.spec.ts","",""
"","1534","spin monitor coins display updates after API balance change","firefox","Tue Apr 14 22:00:30 UTC 2026","passed","Tue Apr 14 22:00:32 UTC 2026","Admin Realtime Features","admin-realtime.spec.ts","",""
"","3029","appeal approve results in user unsuspension","webkit","Tue Apr 14 21:55:39 UTC 2026","passed","Tue Apr 14 21:55:42 UTC 2026","Admin Cross-Tab Interactions","admin-cross-tab.spec.ts","",""
"","1661","orphaned storage purge shows result","webkit","Tue Apr 14 22:00:13 UTC 2026","passed","Tue Apr 14 22:00:14 UTC 2026","Admin Maintenance Tab","admin-maintenance.spec.ts","",""
"","3714","RTL text in description field displays correctly","mobile-chrome","Tue Apr 14 22:07:00 UTC 2026","passed","Tue Apr 14 22:07:03 UTC 2026","Admin Validation","admin-validation.spec.ts","",""
"","0","entries include admin name, action, target, timestamp, details","webkit","Tue Apr 14 22:07:47 UTC 2026","skipped","Tue Apr 14 22:07:47 UTC 2026","Admin Audit Log (11.18)","admin-suggestions.spec.ts","",""
"","1166","upvote: arrow highlights, count increments","mobile-chrome","Tue Apr 14 22:11:50 UTC 2026","passed","Tue Apr 14 22:11:51 UTC 2026","Suggestions Board — Voting Flow","suggestions-board.spec.ts","",""
"","979","stats bar displays report statistics","firefox","Tue Apr 14 22:01:30 UTC 2026","passed","Tue Apr 14 22:01:31 UTC 2026","Admin Reports","admin-reports.spec.ts","",""
"","467","""just now"" shown for notifications < 1 minute old","mobile-chrome","Tue Apr 14 22:14:50 UTC 2026","passed","Tue Apr 14 22:14:51 UTC 2026","Notification Timing & Freshness","suggestions-subscribe.spec.ts","",""
"","3293","add gift to backpack","firefox","Tue Apr 14 22:07:46 UTC 2026","passed","Tue Apr 14 22:07:49 UTC 2026","Admin Users - Economy Subtab","admin-users-economy.spec.ts","",""
"","639","card shows tags","firefox","Tue Apr 14 22:15:57 UTC 2026","passed","Tue Apr 14 22:15:58 UTC 2026","Suggestions Board — Public Browsing","suggestions-board.spec.ts","",""
"","2061","confirm dialog cancel path takes no action","firefox","Tue Apr 14 22:00:12 UTC 2026","passed","Tue Apr 14 22:00:14 UTC 2026","Admin Maintenance Tab","admin-maintenance.spec.ts","",""
"","546","feature list shows correct status icons","chromium","Tue Apr 14 22:09:33 UTC 2026","passed","Tue Apr 14 22:09:33 UTC 2026","Roadmap Page — Theme & Layout","roadmap-redesign.spec.ts","",""
"","1265","vote reason with 0 chars: accepted (no reason)","chromium","Tue Apr 14 22:11:23 UTC 2026","passed","Tue Apr 14 22:11:24 UTC 2026","Voting Edge Cases","suggestions-board.spec.ts","",""
"","557","card shows language tag","mobile-chrome","Tue Apr 14 22:11:12 UTC 2026","passed","Tue Apr 14 22:11:12 UTC 2026","Suggestions Board — Public Browsing","suggestions-board.spec.ts","",""
"","5767","unbind device removes it from the list","chromium","Tue Apr 14 21:55:53 UTC 2026","passed","Tue Apr 14 21:55:59 UTC 2026","Admin Devices Tab","admin-devices.spec.ts","",""
"","0","milestone type toggle — gift type shows gift select","webkit","Tue Apr 14 21:57:07 UTC 2026","skipped","Tue Apr 14 21:57:07 UTC 2026","Admin Economy Config","admin-economy-config.spec.ts","",""
"","3738","Firebase SDK fails: roadmap shows static content","firefox","Tue Apr 14 22:19:58 UTC 2026","passed","Tue Apr 14 22:20:02 UTC 2026","Third-Party Script Failure","suggestions-security.spec.ts","",""
"","1504","touch: long press on suggestion card does not trigger context menu","chromium","Tue Apr 14 22:11:28 UTC 2026","passed","Tue Apr 14 22:11:29 UTC 2026","Mobile-Specific Interactions","suggestions-board.spec.ts","",""
"","1251","logs impossible filter shows no results message","firefox","Tue Apr 14 21:57:58 UTC 2026","passed","Tue Apr 14 21:57:59 UTC 2026","Admin Empty States","admin-empty-states.spec.ts","",""
"","1208","new screen card has save and delete buttons","mobile-chrome","Tue Apr 14 21:59:45 UTC 2026","passed","Tue Apr 14 21:59:46 UTC 2026","Starting Screens Admin Section","admin-starting-screens.spec.ts","",""
"","0","toggling off logs live mode cleans up polling","mobile-safari","Tue Apr 14 22:33:42 UTC 2026","skipped","Tue Apr 14 22:33:42 UTC 2026","Admin Realtime Features","admin-realtime.spec.ts","",""
"","0","pending reports are grouped by reported user","mobile-safari","Tue Apr 14 22:34:36 UTC 2026","skipped","Tue Apr 14 22:34:36 UTC 2026","Admin Reports","admin-reports.spec.ts","",""
"","3237","logs live mode indicator activates and deactivates","firefox","Tue Apr 14 22:00:32 UTC 2026","passed","Tue Apr 14 22:00:35 UTC 2026","Admin Realtime Features","admin-realtime.spec.ts","",""
"","519","shows sign out button when logged in","mobile-chrome","Tue Apr 14 22:09:52 UTC 2026","passed","Tue Apr 14 22:09:53 UTC 2026","Roadmap Auth — Logged In State","roadmap-auth.spec.ts","",""
"","32","Enter key triggers resolve on selected report","mobile-chrome","Tue Apr 14 21:57:58 UTC 2026","skipped","Tue Apr 14 21:57:58 UTC 2026","Admin Keyboard Shortcuts","admin-keyboard.spec.ts","",""
"","2125","expandable reports section shows report details","mobile-safari","Tue Apr 14 22:22:59 UTC 2026","skipped","Tue Apr 14 22:23:01 UTC 2026","Admin Appeals","admin-appeals.spec.ts","",""
"","272","data-privacy section has heading","chromium","Tue Apr 14 22:08:27 UTC 2026","passed","Tue Apr 14 22:08:27 UTC 2026","Portal — Data & Privacy Section Content","portal-dashboard.spec.ts","",""
"","1495","submitting empty form triggers browser validation","firefox","Tue Apr 14 22:12:06 UTC 2026","passed","Tue Apr 14 22:12:08 UTC 2026","Portal — Login Form Validation","portal-auth.spec.ts","",""
"","1004","filter pending queue by submitter works","mobile-chrome","Tue Apr 14 22:03:02 UTC 2026","passed","Tue Apr 14 22:03:03 UTC 2026","Admin Moderation Edge Cases (11.30)","admin-suggestions.spec.ts","",""
"","1670","message character counter shows count with /500 limit","firefox","Tue Apr 14 22:02:21 UTC 2026","passed","Tue Apr 14 22:02:23 UTC 2026","Starting Screens Admin Section","admin-starting-screens.spec.ts","",""
"","791","filter by keyword shows matching entries","mobile-chrome","Tue Apr 14 21:58:03 UTC 2026","passed","Tue Apr 14 21:58:04 UTC 2026","Admin Logs","admin-logs.spec.ts","",""
