"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","1320","followListScreen_navigable","","Thu Aug 27 13:13:53 UTC 2026","passed","Thu Aug 27 13:13:54 UTC 2026","","com.shyden.shytalk.journey.ProfileTest","com.shyden.shytalk.journey.ProfileTest",""
"","2525","roomScreen_showsSeatGrid","","Thu Aug 27 13:13:53 UTC 2026","passed","Thu Aug 27 13:13:55 UTC 2026","","com.shyden.shytalk.journey.RoomBrowsingTest","com.shyden.shytalk.journey.RoomBrowsingTest",""
"","1975","mainScreen_roomsTab_showsRoomList","","Thu Aug 27 13:13:53 UTC 2026","passed","Thu Aug 27 13:13:54 UTC 2026","","com.shyden.shytalk.journey.RoomBrowsingTest","com.shyden.shytalk.journey.RoomBrowsingTest",""
"","51","adult CAN read other adult user doc","integration","Thu Aug 27 12:34:28 UTC 2026","passed","Thu Aug 27 12:34:28 UTC 2026","Integration — cohort gate: users","10-firestore-cohort-rules.spec.ts","",""
"","1553","identity_deactivatedProvider_blocksSignIn","","Thu Aug 27 13:13:53 UTC 2026","passed","Thu Aug 27 13:13:54 UTC 2026","","com.shyden.shytalk.journey.IdentityFlowTest","com.shyden.shytalk.journey.IdentityFlowTest",""
"","1391","warningIsAbsentOnExplanationStep_evenInPreviewBuild","","Thu Aug 27 13:13:53 UTC 2026","passed","Thu Aug 27 13:13:54 UTC 2026","","com.shyden.shytalk.feature.ageverification.AgeVerificationSubmitScreenTest","com.shyden.shytalk.feature.ageverification.AgeVerificationSubmitScreenTest",""
"","48","group admin CAN remove a participant from a frozenAtMigration group (shrinkage allowed)","integration","Thu Aug 27 12:34:32 UTC 2026","passed","Thu Aug 27 12:34:32 UTC 2026","Integration — conversation participant ADD gate + frozenAtMigration freeze","10-firestore-cohort-rules.spec.ts","",""
"","1313","legalScreen_viewLinks_navigate","","Thu Aug 27 13:13:53 UTC 2026","passed","Thu Aug 27 13:13:54 UTC 2026","","com.shyden.shytalk.journey.LegalAcceptanceTest","com.shyden.shytalk.journey.LegalAcceptanceTest",""
"","127","user CANNOT self-modify segregation fields (cohort, cohortOverride)","integration","Thu Aug 27 12:34:24 UTC 2026","passed","Thu Aug 27 12:34:25 UTC 2026","Integration — Firestore rules: users collection","07-firestore-rules-enforcement.spec.ts","",""
"","2862","viewCommunityStandards_navigates","","Thu Aug 27 13:13:53 UTC 2026","passed","Thu Aug 27 13:13:55 UTC 2026","","com.shyden.shytalk.journey.WarningAcknowledgmentTest","com.shyden.shytalk.journey.WarningAcknowledgmentTest",""
"","3233","roomsTab_emptyState_showsEmptyMessage","","Thu Aug 27 13:13:53 UTC 2026","passed","Thu Aug 27 13:13:56 UTC 2026","","com.shyden.shytalk.journey.RoomBrowsingTest","com.shyden.shytalk.journey.RoomBrowsingTest",""
"","3134","settings_signOut_clickable","","Thu Aug 27 13:13:53 UTC 2026","passed","Thu Aug 27 13:13:56 UTC 2026","","com.shyden.shytalk.journey.SettingsNavigationTest","com.shyden.shytalk.journey.SettingsNavigationTest",""
"","2825","privateChat_backButton_returnsToMessages","","Thu Aug 27 13:13:53 UTC 2026","passed","Thu Aug 27 13:13:55 UTC 2026","","com.shyden.shytalk.journey.PrivateMessagingTest","com.shyden.shytalk.journey.PrivateMessagingTest",""
"","37","group create with cohort field matching caller's claim is allowed","integration","Thu Aug 27 12:34:32 UTC 2026","passed","Thu Aug 27 12:34:32 UTC 2026","Integration — cohort gate: conversations create-time bind","10-firestore-cohort-rules.spec.ts","",""
"","46","null-cohort caller CAN read null-cohort giftRankings doc (rollout safety)","integration","Thu Aug 27 12:34:30 UTC 2026","passed","Thu Aug 27 12:34:30 UTC 2026","Integration — cohort gates: null-cohort doc edge cases","10-firestore-cohort-rules.spec.ts","",""
"","1676","ageVerificationSubmit_resolvesAsStartDestination","","Thu Aug 27 13:13:53 UTC 2026","passed","Thu Aug 27 13:13:54 UTC 2026","","com.shyden.shytalk.journey.AgeVerificationNavigationTest","com.shyden.shytalk.journey.AgeVerificationNavigationTest",""
"","48","P3 LOCKDOWN: joining user CANNOT add self to participantIds via direct update — must use /rooms/:roomId/join endpoint","integration","Thu Aug 27 12:34:31 UTC 2026","passed","Thu Aug 27 12:34:31 UTC 2026","Integration — cohort gate: rooms cohort immutability","10-firestore-cohort-rules.spec.ts","",""
"","177","non-participant cannot post to a conversation (403)","integration","Thu Aug 27 12:34:22 UTC 2026","passed","Thu Aug 27 12:34:23 UTC 2026","Integration — PM real-time delivery","06-pm-realtime-delivery.spec.ts","",""
"","44","admin CAN read segregationEvents","integration","Thu Aug 27 12:34:29 UTC 2026","passed","Thu Aug 27 12:34:29 UTC 2026","Integration — segregationEvents collection rules","10-firestore-cohort-rules.spec.ts","",""
"","82","adult CANNOT read minor user doc","integration","Thu Aug 27 12:34:27 UTC 2026","passed","Thu Aug 27 12:34:27 UTC 2026","Integration — cohort gate: users","10-firestore-cohort-rules.spec.ts","",""
"","2257","newMessage_showsSearchField","","Thu Aug 27 13:13:53 UTC 2026","passed","Thu Aug 27 13:13:55 UTC 2026","","com.shyden.shytalk.journey.GroupChatCreationTest","com.shyden.shytalk.journey.GroupChatCreationTest",""
"","814","noStringResourceIsBlankOrLeaksMarkup","","Thu Aug 27 13:13:53 UTC 2026","passed","Thu Aug 27 13:13:53 UTC 2026","","com.shyden.shytalk.resources.StringResourceContentTest","com.shyden.shytalk.resources.StringResourceContentTest",""
"","61","user CANNOT forge a seat request under another user's uniqueId","integration","Thu Aug 27 12:34:25 UTC 2026","passed","Thu Aug 27 12:34:25 UTC 2026","Integration — Firestore rules: seatRequests authz","07-firestore-rules-enforcement.spec.ts","",""
"","46","same-cohort caller CAN read seatRequests of a same-cohort room","integration","Thu Aug 27 12:34:30 UTC 2026","passed","Thu Aug 27 12:34:30 UTC 2026","Integration — cohort gate: rooms/{id}/seatRequests (subcollection bypass)","10-firestore-cohort-rules.spec.ts","",""
"","40","participant CANNOT clear frozenAtMigration on a frozen group (two-step bulk-add precursor)","integration","Thu Aug 27 12:34:32 UTC 2026","passed","Thu Aug 27 12:34:32 UTC 2026","Integration — conversation migration-flag immutability","10-firestore-cohort-rules.spec.ts","",""
"","1197","recipient with empty fcmTokens does NOT trigger an FCM capture","integration","Thu Aug 27 12:34:26 UTC 2026","passed","Thu Aug 27 12:34:27 UTC 2026","Integration — FCM payload shape","08-fcm-message-shape.spec.ts","",""
"","3752","methodButtonsRenderTheirLabels_notJustTheirTags","","Thu Aug 27 13:13:53 UTC 2026","passed","Thu Aug 27 13:13:56 UTC 2026","","com.shyden.shytalk.feature.ageverification.AgeVerificationSubmitScreenTest","com.shyden.shytalk.feature.ageverification.AgeVerificationSubmitScreenTest",""
"","42","participant CAN read conversation without crossCohortAtMigration flag","integration","Thu Aug 27 12:34:29 UTC 2026","passed","Thu Aug 27 12:34:29 UTC 2026","Integration — cohort gate: conversations","10-firestore-cohort-rules.spec.ts","",""
"","38","unauthenticated CANNOT read giftRankings","integration","Thu Aug 27 12:34:30 UTC 2026","passed","Thu Aug 27 12:34:30 UTC 2026","Integration — cohort gates: unauthenticated deny","10-firestore-cohort-rules.spec.ts","",""
"","51","minor CAN read minor giftRankings doc","integration","Thu Aug 27 12:34:29 UTC 2026","passed","Thu Aug 27 12:34:29 UTC 2026","Integration — cohort gate: giftRankings","10-firestore-cohort-rules.spec.ts","",""
"","27","authed user CANNOT write to segregationEvents (server-only)","integration","Thu Aug 27 12:34:29 UTC 2026","passed","Thu Aug 27 12:34:29 UTC 2026","Integration — segregationEvents collection rules","10-firestore-cohort-rules.spec.ts","",""
"","45","non-participant STILL cannot read (cohort gate does not weaken existing privacy rule)","integration","Thu Aug 27 12:34:29 UTC 2026","passed","Thu Aug 27 12:34:29 UTC 2026","Integration — cohort gate: conversations","10-firestore-cohort-rules.spec.ts","",""
"","34","client CANNOT create a user doc directly (server only)","integration","Thu Aug 27 12:34:25 UTC 2026","passed","Thu Aug 27 12:34:25 UTC 2026","Integration — Firestore rules: users collection","07-firestore-rules-enforcement.spec.ts","",""
"","47","participant CANNOT read mutes of flagged conversation","integration","Thu Aug 27 12:34:30 UTC 2026","passed","Thu Aug 27 12:34:30 UTC 2026","Integration — cohort gate: conversations subcollections + crossCohortAtMigration propagation","10-firestore-cohort-rules.spec.ts","",""
"","42","adult CANNOT read minor giftRankings doc","integration","Thu Aug 27 12:34:29 UTC 2026","passed","Thu Aug 27 12:34:29 UTC 2026","Integration — cohort gate: giftRankings","10-firestore-cohort-rules.spec.ts","",""
"","1647","transactionHistory_backButton_returnsToWallet","","Thu Aug 27 13:13:53 UTC 2026","passed","Thu Aug 27 13:13:54 UTC 2026","","com.shyden.shytalk.journey.WalletAndTransactionsTest","com.shyden.shytalk.journey.WalletAndTransactionsTest",""
"","2539","warningIsAbsentOnPickMethodStep_evenInPreviewBuild","","Thu Aug 27 13:13:53 UTC 2026","passed","Thu Aug 27 13:13:55 UTC 2026","","com.shyden.shytalk.feature.ageverification.AgeVerificationSubmitScreenTest","com.shyden.shytalk.feature.ageverification.AgeVerificationSubmitScreenTest",""
"","121","cron is a no-op for users without deletionExecuteAt","integration","Thu Aug 27 12:34:27 UTC 2026","passed","Thu Aug 27 12:34:27 UTC 2026","Integration — account-deletion cron cascade","09-account-deletion-cron.spec.ts","",""
"","41","group create with >1 participants is rejected (bulk-seed defence)","integration","Thu Aug 27 12:34:33 UTC 2026","passed","Thu Aug 27 12:34:33 UTC 2026","Integration — conversation create structural defences","10-firestore-cohort-rules.spec.ts","",""
"","41","participant CANNOT read messages of conversation flagged crossCohortAtMigration","integration","Thu Aug 27 12:34:30 UTC 2026","passed","Thu Aug 27 12:34:30 UTC 2026","Integration — cohort gate: conversations subcollections + crossCohortAtMigration propagation","10-firestore-cohort-rules.spec.ts","",""
"","39","cross-cohort caller CANNOT read another user's giftWall","integration","Thu Aug 27 12:34:30 UTC 2026","passed","Thu Aug 27 12:34:30 UTC 2026","Integration — cohort gate: users/{uid}/giftWall (subcollection bypass)","10-firestore-cohort-rules.spec.ts","",""
"","2503","thereIsNoMicToggleWhenNotSeated","","Thu Aug 27 13:13:53 UTC 2026","passed","Thu Aug 27 13:13:55 UTC 2026","","com.shyden.shytalk.feature.room.MicToggleTest","com.shyden.shytalk.feature.room.MicToggleTest",""
"","60","minor CANNOT read adult user doc","integration","Thu Aug 27 12:34:28 UTC 2026","passed","Thu Aug 27 12:34:28 UTC 2026","Integration — cohort gate: users","10-firestore-cohort-rules.spec.ts","",""
"","1396","legalScreen_showsAcceptanceForm","","Thu Aug 27 13:13:53 UTC 2026","passed","Thu Aug 27 13:13:54 UTC 2026","","com.shyden.shytalk.journey.LegalAcceptanceTest","com.shyden.shytalk.journey.LegalAcceptanceTest",""
"","60","client CANNOT read identityMap (server-only)","integration","Thu Aug 27 12:34:25 UTC 2026","passed","Thu Aug 27 12:34:25 UTC 2026","Integration — Firestore rules: identityMap server-only","07-firestore-rules-enforcement.spec.ts","",""
"","10","POST /api/livekit/token returns 401 when Authorization header missing","integration","Thu Aug 27 12:34:19 UTC 2026","passed","Thu Aug 27 12:34:19 UTC 2026","Integration — LiveKit token issuance","02-livekit-token-issuance.spec.ts","",""
"","44","admin CAN read messages of any cohort room","integration","Thu Aug 27 12:34:29 UTC 2026","passed","Thu Aug 27 12:34:30 UTC 2026","Integration — cohort gate: rooms/{id}/messages (subcollection bypass)","10-firestore-cohort-rules.spec.ts","",""
"","53","group admin CAN add a same-cohort participant (single-add)","integration","Thu Aug 27 12:34:32 UTC 2026","passed","Thu Aug 27 12:34:32 UTC 2026","Integration — conversation participant ADD gate + frozenAtMigration freeze","10-firestore-cohort-rules.spec.ts","",""
"","1923","warningReappears_whenUserStepsBackFromConfirmToPickImage","","Thu Aug 27 13:13:53 UTC 2026","passed","Thu Aug 27 13:13:54 UTC 2026","","com.shyden.shytalk.feature.ageverification.AgeVerificationSubmitScreenTest","com.shyden.shytalk.feature.ageverification.AgeVerificationSubmitScreenTest",""
"","59","same-cohort caller CAN read another user's giftWall","integration","Thu Aug 27 12:34:30 UTC 2026","passed","Thu Aug 27 12:34:30 UTC 2026","Integration — cohort gate: users/{uid}/giftWall (subcollection bypass)","10-firestore-cohort-rules.spec.ts","",""
"","2165","linkedAccounts_unlinkTap_showsConfirmDialog","","Thu Aug 27 13:13:53 UTC 2026","passed","Thu Aug 27 13:13:55 UTC 2026","","com.shyden.shytalk.journey.LinkedAccountsTest","com.shyden.shytalk.journey.LinkedAccountsTest",""
"","74","user CANNOT modify ANOTHER user's doc (firebaseUid mismatch)","integration","Thu Aug 27 12:34:24 UTC 2026","passed","Thu Aug 27 12:34:24 UTC 2026","Integration — Firestore rules: users collection","07-firestore-rules-enforcement.spec.ts","",""
"","40","participant CAN write userSettings on a non-flagged conversation","integration","Thu Aug 27 12:34:33 UTC 2026","passed","Thu Aug 27 12:34:33 UTC 2026","Integration — flagged conversation subcollection write propagation","10-firestore-cohort-rules.spec.ts","",""
"","1441","stalkersTab_superShyGate_viaTapFromFollowers","","Thu Aug 27 13:13:53 UTC 2026","passed","Thu Aug 27 13:13:54 UTC 2026","","com.shyden.shytalk.journey.FollowListJourneyTest","com.shyden.shytalk.journey.FollowListJourneyTest",""
"","50","user CANNOT read even their OWN device binding (server-only since SHY-0170)","integration","Thu Aug 27 12:34:25 UTC 2026","passed","Thu Aug 27 12:34:25 UTC 2026","Integration — Firestore rules: deviceBindings privacy","07-firestore-rules-enforcement.spec.ts","",""
"","148","returns 400 for a disallowed upload path","integration","Thu Aug 27 12:34:20 UTC 2026","passed","Thu Aug 27 12:34:20 UTC 2026","Integration — Photo upload → R2 round-trip","03-photo-upload-r2-roundtrip.spec.ts","",""
"","45","participant CANNOT read conversation flagged crossCohortAtMigration","integration","Thu Aug 27 12:34:29 UTC 2026","passed","Thu Aug 27 12:34:29 UTC 2026","Integration — cohort gate: conversations","10-firestore-cohort-rules.spec.ts","",""
"","218","POST /api/livekit/token returns 400 when roomName missing","integration","Thu Aug 27 12:34:19 UTC 2026","passed","Thu Aug 27 12:34:20 UTC 2026","Integration — LiveKit token issuance","02-livekit-token-issuance.spec.ts","",""
"","104","caller NOT in participantIds CANNOT create (no proxy creation)","integration","Thu Aug 27 12:34:31 UTC 2026","passed","Thu Aug 27 12:34:32 UTC 2026","Integration — cohort gate: conversations create-time bind","10-firestore-cohort-rules.spec.ts","",""
"","33","participant CANNOT flip cohort on a room they joined","integration","Thu Aug 27 12:34:31 UTC 2026","passed","Thu Aug 27 12:34:31 UTC 2026","Integration — cohort gate: rooms cohort immutability","10-firestore-cohort-rules.spec.ts","",""
"","249","uploads a PNG, fetches it back, then deletes it cleanly","integration","Thu Aug 27 12:34:20 UTC 2026","passed","Thu Aug 27 12:34:20 UTC 2026","Integration — Photo upload → R2 round-trip","03-photo-upload-r2-roundtrip.spec.ts","",""
"","193","returns 404 when gift does not exist","integration","Thu Aug 27 12:34:21 UTC 2026","passed","Thu Aug 27 12:34:21 UTC 2026","Integration — gift-direct state cascade","04-gift-direct-cascade.spec.ts","",""
"","37","owner CANNOT flip cohort on existing room","integration","Thu Aug 27 12:34:31 UTC 2026","passed","Thu Aug 27 12:34:31 UTC 2026","Integration — cohort gate: rooms cohort immutability","10-firestore-cohort-rules.spec.ts","",""
"","55","adult caller CAN create 1:1 with another adult","integration","Thu Aug 27 12:34:31 UTC 2026","passed","Thu Aug 27 12:34:31 UTC 2026","Integration — cohort gate: conversations create-time bind","10-firestore-cohort-rules.spec.ts","",""
"","141","GET /api/config/startingScreens does a real Firestore round-trip","integration","Thu Aug 27 12:34:19 UTC 2026","passed","Thu Aug 27 12:34:19 UTC 2026","Integration — Express ↔ Firestore","01-express-firestore-roundtrip.spec.ts","",""
"","42","participant CANNOT set frozenAtMigration=true on an unfrozen group (self-freeze attack)","integration","Thu Aug 27 12:34:32 UTC 2026","passed","Thu Aug 27 12:34:32 UTC 2026","Integration — conversation migration-flag immutability","10-firestore-cohort-rules.spec.ts","",""
"","47","joining user CANNOT smuggle a cohort flip alongside the participant add","integration","Thu Aug 27 12:34:31 UTC 2026","passed","Thu Aug 27 12:34:31 UTC 2026","Integration — cohort gate: rooms cohort immutability","10-firestore-cohort-rules.spec.ts","",""
"","46","SECURITY: joining caller CANNOT smuggle a third-party uniqueId into participantIds","integration","Thu Aug 27 12:34:31 UTC 2026","passed","Thu Aug 27 12:34:31 UTC 2026","Integration — rooms join gate (cross-cohort + third-party-id-smuggling)","10-firestore-cohort-rules.spec.ts","",""
"","40","user CANNOT read another user's device binding","integration","Thu Aug 27 12:34:25 UTC 2026","passed","Thu Aug 27 12:34:25 UTC 2026","Integration — Firestore rules: deviceBindings privacy","07-firestore-rules-enforcement.spec.ts","",""
"","28","user CANNOT create or overwrite a device binding directly (write half of the lockdown)","integration","Thu Aug 27 12:34:25 UTC 2026","passed","Thu Aug 27 12:34:25 UTC 2026","Integration — Firestore rules: deviceBindings privacy","07-firestore-rules-enforcement.spec.ts","",""
"","1217","theToggleReadsMuteWhenLiveAndUnmuteWhenMuted","","Thu Aug 27 13:13:53 UTC 2026","passed","Thu Aug 27 13:13:54 UTC 2026","","com.shyden.shytalk.feature.room.MicToggleTest","com.shyden.shytalk.feature.room.MicToggleTest",""
"","3897","acceptWarning_navigatesToMain","","Thu Aug 27 13:13:53 UTC 2026","passed","Thu Aug 27 13:13:56 UTC 2026","","com.shyden.shytalk.journey.WarningAcknowledgmentTest","com.shyden.shytalk.journey.WarningAcknowledgmentTest",""
"","48","SECURITY: joining caller CANNOT add a different uniqueId in place of self","integration","Thu Aug 27 12:34:31 UTC 2026","passed","Thu Aug 27 12:34:31 UTC 2026","Integration — rooms join gate (cross-cohort + third-party-id-smuggling)","10-firestore-cohort-rules.spec.ts","",""
"","2179","adult_isOfferedMessages","","Thu Aug 27 13:13:53 UTC 2026","passed","Thu Aug 27 13:13:55 UTC 2026","","com.shyden.shytalk.journey.CohortSurfaceTest","com.shyden.shytalk.journey.CohortSurfaceTest",""
"","2611","createRoomFab_visible_onRoomsTab","","Thu Aug 27 13:13:53 UTC 2026","passed","Thu Aug 27 13:13:55 UTC 2026","","com.shyden.shytalk.journey.NavigationSmokeTest","com.shyden.shytalk.journey.NavigationSmokeTest",""
"","1879","profileSetup_showsForm","","Thu Aug 27 13:13:53 UTC 2026","passed","Thu Aug 27 13:13:54 UTC 2026","","com.shyden.shytalk.journey.AuthFlowTest","com.shyden.shytalk.journey.AuthFlowTest",""
"","1758","noRenderedTextOnAnyStepCarriesAnEscapeSequence","","Thu Aug 27 13:13:53 UTC 2026","passed","Thu Aug 27 13:13:54 UTC 2026","","com.shyden.shytalk.feature.ageverification.AgeVerificationSubmitScreenTest","com.shyden.shytalk.feature.ageverification.AgeVerificationSubmitScreenTest",""
"","39","unauthenticated CANNOT read users","integration","Thu Aug 27 12:34:30 UTC 2026","passed","Thu Aug 27 12:34:30 UTC 2026","Integration — cohort gates: unauthenticated deny","10-firestore-cohort-rules.spec.ts","",""
"","40","group admin CAN update non-participant fields on a frozen group (lastMessage, etc.)","integration","Thu Aug 27 12:34:32 UTC 2026","passed","Thu Aug 27 12:34:32 UTC 2026","Integration — conversation participant ADD gate + frozenAtMigration freeze","10-firestore-cohort-rules.spec.ts","",""
"","2013","viewOtherProfile_showsMessageButton","","Thu Aug 27 13:13:53 UTC 2026","passed","Thu Aug 27 13:13:55 UTC 2026","","com.shyden.shytalk.journey.ProfileTest","com.shyden.shytalk.journey.ProfileTest",""
"","59","user CANNOT self-modify safety fields (isSuspended)","integration","Thu Aug 27 12:34:24 UTC 2026","passed","Thu Aug 27 12:34:24 UTC 2026","Integration — Firestore rules: users collection","07-firestore-rules-enforcement.spec.ts","",""
"","54","adult CANNOT read minor room","integration","Thu Aug 27 12:34:28 UTC 2026","passed","Thu Aug 27 12:34:28 UTC 2026","Integration — cohort gate: rooms","10-firestore-cohort-rules.spec.ts","",""
"","2791","warningScreen_showsWarningContent","","Thu Aug 27 13:13:53 UTC 2026","passed","Thu Aug 27 13:13:55 UTC 2026","","com.shyden.shytalk.journey.WarningAcknowledgmentTest","com.shyden.shytalk.journey.WarningAcknowledgmentTest",""
"","1442","followUser_updatesButtonText","","Thu Aug 27 13:13:53 UTC 2026","passed","Thu Aug 27 13:13:54 UTC 2026","","com.shyden.shytalk.journey.ProfileTest","com.shyden.shytalk.journey.ProfileTest",""
"","21","admin CANNOT write to segregationEvents (server-only — admin reads only)","integration","Thu Aug 27 12:34:29 UTC 2026","passed","Thu Aug 27 12:34:29 UTC 2026","Integration — segregationEvents collection rules","10-firestore-cohort-rules.spec.ts","",""
"","1641","signInScreen_personaPicker_hiddenOnProd","","Thu Aug 27 13:13:53 UTC 2026","passed","Thu Aug 27 13:13:54 UTC 2026","","com.shyden.shytalk.journey.AuthFlowTest","com.shyden.shytalk.journey.AuthFlowTest",""
"","57","participant CAN read conversation with explicit crossCohortAtMigration=false","integration","Thu Aug 27 12:34:29 UTC 2026","passed","Thu Aug 27 12:34:29 UTC 2026","Integration — cohort gate: conversations","10-firestore-cohort-rules.spec.ts","",""
"","46","participant CANNOT mutate frozenAtMigrationAt timestamp","integration","Thu Aug 27 12:34:32 UTC 2026","passed","Thu Aug 27 12:34:33 UTC 2026","Integration — conversation migration-flag immutability","10-firestore-cohort-rules.spec.ts","",""
"","47","admin CAN read any user doc cross-cohort","integration","Thu Aug 27 12:34:28 UTC 2026","passed","Thu Aug 27 12:34:28 UTC 2026","Integration — cohort gate: users","10-firestore-cohort-rules.spec.ts","",""
"","1853","groupSetup_showsNameField","","Thu Aug 27 13:13:53 UTC 2026","passed","Thu Aug 27 13:13:54 UTC 2026","","com.shyden.shytalk.journey.GroupChatCreationTest","com.shyden.shytalk.journey.GroupChatCreationTest",""
"","52","user CAN read OWN doc even when caller-claim and doc cohorts diverge","integration","Thu Aug 27 12:34:28 UTC 2026","passed","Thu Aug 27 12:34:28 UTC 2026","Integration — cohort gate: users","10-firestore-cohort-rules.spec.ts","",""
"","52","owner CANNOT read cross-cohort stalker entry","integration","Thu Aug 27 12:34:29 UTC 2026","passed","Thu Aug 27 12:34:29 UTC 2026","Integration — cohort gate: stalkers subcollection","10-firestore-cohort-rules.spec.ts","",""
"","2983","minor_isNotOfferedTheWallet","","Thu Aug 27 13:13:53 UTC 2026","passed","Thu Aug 27 13:13:55 UTC 2026","","com.shyden.shytalk.journey.CohortSurfaceTest","com.shyden.shytalk.journey.CohortSurfaceTest",""
"","56","admin CAN read any room cross-cohort","integration","Thu Aug 27 12:34:28 UTC 2026","passed","Thu Aug 27 12:34:29 UTC 2026","Integration — cohort gate: rooms","10-firestore-cohort-rules.spec.ts","",""
"","56","minor CAN read other minor user doc","integration","Thu Aug 27 12:34:28 UTC 2026","passed","Thu Aug 27 12:34:28 UTC 2026","Integration — cohort gate: users","10-firestore-cohort-rules.spec.ts","",""
"","2504","legalScreen_acceptButton_disabledUntilAllChecked","","Thu Aug 27 13:13:53 UTC 2026","passed","Thu Aug 27 13:13:55 UTC 2026","","com.shyden.shytalk.journey.LegalAcceptanceTest","com.shyden.shytalk.journey.LegalAcceptanceTest",""
"","50","participant CAN read their own conversation","integration","Thu Aug 27 12:34:25 UTC 2026","passed","Thu Aug 27 12:34:25 UTC 2026","Integration — Firestore rules: conversations privacy","07-firestore-rules-enforcement.spec.ts","",""
"","7","cron rejects unknown cron name with 400","integration","Thu Aug 27 12:34:27 UTC 2026","passed","Thu Aug 27 12:34:27 UTC 2026","Integration — account-deletion cron cascade","09-account-deletion-cron.spec.ts","",""
"","490","authed user can READ another user's profile","integration","Thu Aug 27 12:34:23 UTC 2026","passed","Thu Aug 27 12:34:23 UTC 2026","Integration — Firestore rules: users collection","07-firestore-rules-enforcement.spec.ts","",""
"","2057","linkedAccounts_showsDeactivatedProvider","","Thu Aug 27 13:13:53 UTC 2026","passed","Thu Aug 27 13:13:55 UTC 2026","","com.shyden.shytalk.journey.LinkedAccountsTest","com.shyden.shytalk.journey.LinkedAccountsTest",""
"","39","participant CANNOT write userSettings on a flagged 1:1 (write-side flag propagation)","integration","Thu Aug 27 12:34:33 UTC 2026","passed","Thu Aug 27 12:34:33 UTC 2026","Integration — flagged conversation subcollection write propagation","10-firestore-cohort-rules.spec.ts","",""
"","75","unauthenticated user CANNOT read user profile","integration","Thu Aug 27 12:34:24 UTC 2026","passed","Thu Aug 27 12:34:24 UTC 2026","Integration — Firestore rules: users collection","07-firestore-rules-enforcement.spec.ts","",""
"","24","1:1 create with duplicate caller-id participantIds is rejected","integration","Thu Aug 27 12:34:33 UTC 2026","passed","Thu Aug 27 12:34:33 UTC 2026","Integration — conversation create structural defences","10-firestore-cohort-rules.spec.ts","",""
"","54","same-cohort caller CAN read room","integration","Thu Aug 27 12:34:28 UTC 2026","passed","Thu Aug 27 12:34:28 UTC 2026","Integration — cohort gate: rooms","10-firestore-cohort-rules.spec.ts","",""
"","36","adult-claim caller CANNOT read null-cohort giftRankings doc","integration","Thu Aug 27 12:34:30 UTC 2026","passed","Thu Aug 27 12:34:30 UTC 2026","Integration — cohort gates: null-cohort doc edge cases","10-firestore-cohort-rules.spec.ts","",""
"","41","non-owner CANNOT read stalker entry even if cohort matches","integration","Thu Aug 27 12:34:29 UTC 2026","passed","Thu Aug 27 12:34:29 UTC 2026","Integration — cohort gate: stalkers subcollection","10-firestore-cohort-rules.spec.ts","",""
"","1164","followersTab_navigable","","Thu Aug 27 13:13:53 UTC 2026","passed","Thu Aug 27 13:13:54 UTC 2026","","com.shyden.shytalk.journey.FollowListJourneyTest","com.shyden.shytalk.journey.FollowListJourneyTest",""
"","422","POST /api/livekit/token returns a signed JWT for an authenticated user","integration","Thu Aug 27 12:34:19 UTC 2026","passed","Thu Aug 27 12:34:19 UTC 2026","Integration — LiveKit token issuance","02-livekit-token-issuance.spec.ts","",""
"","39","participant CAN create message on a frozen GROUP (frozen ≠ message-block for groups)","integration","Thu Aug 27 12:34:32 UTC 2026","passed","Thu Aug 27 12:34:32 UTC 2026","Integration — messages.create gate (1:1 cross-cohort migration freeze)","10-firestore-cohort-rules.spec.ts","",""
"","525","sender→recipient PM writes Firestore message + RTDB event","integration","Thu Aug 27 12:34:22 UTC 2026","passed","Thu Aug 27 12:34:22 UTC 2026","Integration — PM real-time delivery","06-pm-realtime-delivery.spec.ts","",""
"","2730","messagesTab_showsConversationList","","Thu Aug 27 13:13:53 UTC 2026","passed","Thu Aug 27 13:13:55 UTC 2026","","com.shyden.shytalk.journey.PrivateMessagingTest","com.shyden.shytalk.journey.PrivateMessagingTest",""
"","3469","createRoom_fabOpensDialog","","Thu Aug 27 13:13:53 UTC 2026","passed","Thu Aug 27 13:13:56 UTC 2026","","com.shyden.shytalk.journey.RoomCreationTest","com.shyden.shytalk.journey.RoomCreationTest",""
"","1","theWholeCorpusWasActuallyResolved","","Thu Aug 27 13:13:53 UTC 2026","passed","Thu Aug 27 13:13:53 UTC 2026","","com.shyden.shytalk.resources.StringResourceContentTest","com.shyden.shytalk.resources.StringResourceContentTest",""
"","41","participant CANNOT read userSettings of flagged conversation","integration","Thu Aug 27 12:34:30 UTC 2026","passed","Thu Aug 27 12:34:30 UTC 2026","Integration — cohort gate: conversations subcollections + crossCohortAtMigration propagation","10-firestore-cohort-rules.spec.ts","",""
"","2837","allBottomTabs_navigable","","Thu Aug 27 13:13:53 UTC 2026","passed","Thu Aug 27 13:13:55 UTC 2026","","com.shyden.shytalk.journey.NavigationSmokeTest","com.shyden.shytalk.journey.NavigationSmokeTest",""
