"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","1039","click subscribe bell without login shows login prompt","chromium","Wed Sep 09 07:01:44 UTC 2026","passed","Wed Sep 09 07:01:45 UTC 2026","Suggestions Board — Login Gate","suggestions-board.spec.ts","",""
"","9","rooms-create WITHOUT ownerFirebaseUid is denied (SHY-0029 clause live)","mobile-chrome","Wed Sep 09 06:56:46 UTC 2026","skipped","Wed Sep 09 06:56:46 UTC 2026","Dev Smoke — voice-room token issuance","dev-smoke.spec.ts","",""
"","951","session persists across page reload","mobile-safari","Wed Sep 09 06:55:58 UTC 2026","passed","Wed Sep 09 06:55:59 UTC 2026","Admin Login Flow","admin-login.spec.ts","",""
"","717","keyboard shortcut D selects dismiss action","webkit","Wed Sep 09 07:15:05 UTC 2026","passed","Wed Sep 09 07:15:05 UTC 2026","Admin Reports","admin-reports.spec.ts","",""
"","3011","upvote: arrow highlights, count increments","firefox","Wed Sep 09 07:09:45 UTC 2026","passed","Wed Sep 09 07:09:48 UTC 2026","Suggestions Board — Voting Flow","suggestions-board.spec.ts","",""
"","801","keyboard shortcut W selects warn action","mobile-chrome","Wed Sep 09 07:13:25 UTC 2026","passed","Wed Sep 09 07:13:26 UTC 2026","Admin Reports","admin-reports.spec.ts","",""
"","589","success message has role=""status""","mobile-chrome","Wed Sep 09 06:57:50 UTC 2026","passed","Wed Sep 09 06:57:51 UTC 2026","Portal — Accessibility: Labels & ARIA","portal-a11y.spec.ts","",""
"","681","export CSV downloads file with correct headers and data","webkit","Wed Sep 09 07:16:49 UTC 2026","passed","Wed Sep 09 07:16:49 UTC 2026","Admin Audit Log (11.18)","admin-suggestions.spec.ts","",""
"","392","server-echo line shows the api marker with a health dot","firefox","Wed Sep 09 07:04:15 UTC 2026","passed","Wed Sep 09 07:04:16 UTC 2026","Preview watermark — git identity lines (SHY-0205)","preview-watermark.spec.ts","",""
"","480","has delete account card with danger button","webkit","Wed Sep 09 06:59:42 UTC 2026","passed","Wed Sep 09 06:59:42 UTC 2026","Portal — Data & Privacy Section Content","portal-dashboard.spec.ts","",""
"","958","the sign-out button really signs the banned user out","webkit","Wed Sep 09 06:59:24 UTC 2026","passed","Wed Sep 09 06:59:25 UTC 2026","Portal — a banned user is told they are banned","portal-ban-notice.spec.ts","",""
"","700","dispute filed shows indicator on dispute queue","chromium","Wed Sep 09 07:12:25 UTC 2026","passed","Wed Sep 09 07:12:25 UTC 2026","Admin Notifications (11.92)","admin-suggestions.spec.ts","",""
"","393","branch and sha arrive via serve-web meta injection","firefox","Wed Sep 09 07:04:15 UTC 2026","passed","Wed Sep 09 07:04:15 UTC 2026","Preview watermark — git identity lines (SHY-0205)","preview-watermark.spec.ts","",""
"","921","banned user: no vote/comment/suggest buttons visible","chromium","Wed Sep 09 07:04:09 UTC 2026","passed","Wed Sep 09 07:04:10 UTC 2026","Anti-Abuse","suggestions-security.spec.ts","",""
"","1432","filter by admin user works","firefox","Wed Sep 09 07:24:19 UTC 2026","passed","Wed Sep 09 07:24:20 UTC 2026","Admin Audit Log (11.18)","admin-suggestions.spec.ts","",""
"","640","shows correct API endpoint from config","firefox","Wed Sep 09 06:56:03 UTC 2026","passed","Wed Sep 09 06:56:03 UTC 2026","Admin Panel","admin-panel.spec.ts","",""
"","1448","search by text works (results match query)","webkit","Wed Sep 09 07:04:38 UTC 2026","passed","Wed Sep 09 07:04:39 UTC 2026","Suggestions Board — Public Browsing","suggestions-board.spec.ts","",""
"","1773","expand device detail shows full info","mobile-chrome","Wed Sep 09 07:10:55 UTC 2026","passed","Wed Sep 09 07:10:57 UTC 2026","Admin Devices Tab","admin-devices.spec.ts","",""
"","1840","touch: long press on suggestion card does not trigger context menu","mobile-chrome","Wed Sep 09 07:05:14 UTC 2026","passed","Wed Sep 09 07:05:16 UTC 2026","Mobile-Specific Interactions","suggestions-board.spec.ts","",""
"","4452","card: planned status (accent border, ""Planned"" badge, vote arrows hidden)","firefox","Wed Sep 09 07:11:01 UTC 2026","passed","Wed Sep 09 07:11:05 UTC 2026","Suggestion Card UI States","suggestions-board.spec.ts","",""
"","638","roadmap page loads with data","mobile-chrome","Wed Sep 09 06:56:42 UTC 2026","passed","Wed Sep 09 06:56:42 UTC 2026","Dev Sanity Checks","dev-sanity.spec.ts","",""
"","456","privacy policy link text","webkit","Wed Sep 09 06:59:43 UTC 2026","passed","Wed Sep 09 06:59:44 UTC 2026","Portal — Data & Privacy Section Content","portal-dashboard.spec.ts","",""
"","238","has Cyber Bullying Policy link","chromium","Wed Sep 09 06:56:51 UTC 2026","passed","Wed Sep 09 06:56:51 UTC 2026","Landing Page","landing-page.spec.ts","",""
"","560","evidence lightbox closes via Esc, overlay click, and X button","mobile-chrome","Wed Sep 09 07:09:15 UTC 2026","skipped","Wed Sep 09 07:09:15 UTC 2026","Admin Appeals","admin-appeals.spec.ts","",""
"","1879","comment form visible on accepted suggestions after login","mobile-safari","Wed Sep 09 07:03:16 UTC 2026","passed","Wed Sep 09 07:03:18 UTC 2026","Roadmap Auth — Logged In State","roadmap-auth.spec.ts","",""
"","2797","create banner via dialog persists after reload","firefox","Wed Sep 09 07:16:16 UTC 2026","passed","Wed Sep 09 07:16:19 UTC 2026","Admin Banners","admin-banners.spec.ts","",""
"","1510","empty state: no suggestions shows appropriate message","webkit","Wed Sep 09 07:04:47 UTC 2026","passed","Wed Sep 09 07:04:49 UTC 2026","Suggestions Board — Public Browsing","suggestions-board.spec.ts","",""
"","1106","duplicate detection: ""Load more"" shows 3 more results","mobile-safari","Wed Sep 09 07:07:19 UTC 2026","passed","Wed Sep 09 07:07:20 UTC 2026","Suggestions Board — Submission Flow","suggestions-board.spec.ts","",""
"","12","POST /api/storage/upload with disallowed path is rejected with 400","firefox","Wed Sep 09 06:57:41 UTC 2026","skipped","Wed Sep 09 06:57:41 UTC 2026","Dev Smoke — R2 image upload","dev-smoke.spec.ts","",""
"","377","ShyTalk logo has aria-label","chromium","Wed Sep 09 06:57:15 UTC 2026","passed","Wed Sep 09 06:57:15 UTC 2026","Portal — Accessibility: Labels & ARIA","portal-a11y.spec.ts","",""
"","705","welcome prompt shows friendly message about ShyTalk account","mobile-chrome","Wed Sep 09 07:00:29 UTC 2026","passed","Wed Sep 09 07:00:30 UTC 2026","Roadmap Auth — Login Prompt","roadmap-auth.spec.ts","",""
"","665","trace viewer opens and displays timeline","mobile-safari","Wed Sep 09 07:16:23 UTC 2026","skipped","Wed Sep 09 07:16:24 UTC 2026","Admin Logs","admin-logs.spec.ts","",""
"","659","admin panel loads","firefox","Wed Sep 09 06:57:29 UTC 2026","passed","Wed Sep 09 06:57:30 UTC 2026","Dev Sanity Checks","dev-sanity.spec.ts","",""
"","1667","edit display name persists","mobile-safari","Wed Sep 09 07:22:00 UTC 2026","passed","Wed Sep 09 07:22:02 UTC 2026","Admin Users - Profile Subtab","admin-users-profile.spec.ts","",""
"","1650","search via Enter key triggers search","mobile-chrome","Wed Sep 09 07:10:54 UTC 2026","passed","Wed Sep 09 07:10:55 UTC 2026","Admin Devices Tab","admin-devices.spec.ts","",""
"","703","no-account renders at 320px without overflow","mobile-safari","Wed Sep 09 06:59:17 UTC 2026","passed","Wed Sep 09 06:59:17 UTC 2026","Portal — Responsive: No Account Screen","portal-a11y.spec.ts","",""
"","1206","soft keyboard: description field does not get hidden behind keyboard","mobile-safari","Wed Sep 09 07:08:39 UTC 2026","passed","Wed Sep 09 07:08:40 UTC 2026","Mobile-Specific Interactions","suggestions-board.spec.ts","",""
"","733","ring chart legend shows correct counts (Done, In Progress, Planned)","mobile-chrome","Wed Sep 09 07:01:53 UTC 2026","passed","Wed Sep 09 07:01:53 UTC 2026","Roadmap Page — Theme & Layout","roadmap-redesign.spec.ts","",""
"","490","alert bell badge shows a count","webkit","Wed Sep 09 07:10:42 UTC 2026","passed","Wed Sep 09 07:10:43 UTC 2026","Admin Alerts","admin-alerts.spec.ts","",""
"","1304","login modal has close (X) button but no Cancel button","webkit","Wed Sep 09 07:01:01 UTC 2026","passed","Wed Sep 09 07:01:03 UTC 2026","Roadmap Auth — Login Prompt","roadmap-auth.spec.ts","",""
"","7","bean redeem bonus threshold — change, save, reload","webkit","Wed Sep 09 07:13:02 UTC 2026","skipped","Wed Sep 09 07:13:02 UTC 2026","Admin Economy Config","admin-economy-config.spec.ts","",""
"","1881","revoke warning and verify GCS restored","chromium","Wed Sep 09 07:13:36 UTC 2026","passed","Wed Sep 09 07:13:38 UTC 2026","Admin Users - Moderation Subtab","admin-users-moderation.spec.ts","",""
"","772","password field is type=""password"" (not type=""text"")","mobile-safari","Wed Sep 09 07:01:21 UTC 2026","passed","Wed Sep 09 07:01:21 UTC 2026","Portal — Authentication Section Security","portal-security.spec.ts","",""
"","511","login spinner/loading state shown during auth check","chromium","Wed Sep 09 06:59:42 UTC 2026","passed","Wed Sep 09 06:59:43 UTC 2026","Roadmap Auth — Session Persistence","roadmap-auth.spec.ts","",""
"","710","ShyTalkLanguage.set() rejects an unsupported value (never written to the DOM)","mobile-safari","Wed Sep 09 06:57:58 UTC 2026","passed","Wed Sep 09 06:57:59 UTC 2026","SHY-0181 — ?lang= URL flag drives language site-wide","lang-flag.spec.ts","",""
"","40","room durations — change max + superShy, save, reload","mobile-chrome","Wed Sep 09 07:11:22 UTC 2026","skipped","Wed Sep 09 07:11:22 UTC 2026","Admin Economy Config","admin-economy-config.spec.ts","",""
"","523","script tag in hash is not rendered","firefox","Wed Sep 09 07:03:24 UTC 2026","passed","Wed Sep 09 07:03:24 UTC 2026","Portal — XSS Prevention via Hash Routing","portal-security.spec.ts","",""
"","1178","login modal has close (X) button but no Cancel button","firefox","Wed Sep 09 07:04:48 UTC 2026","passed","Wed Sep 09 07:04:49 UTC 2026","Roadmap Auth — Login Prompt","roadmap-auth.spec.ts","",""
"","1736","clicking user ID in device row navigates to Users tab","mobile-safari","Wed Sep 09 07:15:32 UTC 2026","passed","Wed Sep 09 07:15:34 UTC 2026","Admin Devices Tab","admin-devices.spec.ts","",""
"","1045","a real page load ends in a truthful, settled header","webkit","Wed Sep 09 07:03:49 UTC 2026","passed","Wed Sep 09 07:03:50 UTC 2026","Shared header — no signed-out flash before auth is known","shared-header-auth-flash.spec.ts","",""
"","345","has email input with correct attributes","chromium","Wed Sep 09 06:57:37 UTC 2026","passed","Wed Sep 09 06:57:37 UTC 2026","Portal — Login Form","portal-auth.spec.ts","",""
"","1091","a non-English locale translates all 5 roadmap aria-labels","mobile-safari","Wed Sep 09 06:56:24 UTC 2026","passed","Wed Sep 09 06:56:26 UTC 2026","Roadmap aria-label i18n","aria-label-i18n.spec.ts","",""
"","17","PORTAL_T defines all 7 new keys for all 21 locales","chromium","Wed Sep 09 06:58:38 UTC 2026","passed","Wed Sep 09 06:58:38 UTC 2026","Portal TOTP + recovery + copy i18n","portal-totp-status-i18n.spec.ts","",""
"","1276","planned suggestion: vote arrows disabled/hidden","firefox","Wed Sep 09 07:09:57 UTC 2026","passed","Wed Sep 09 07:09:59 UTC 2026","Suggestions Board — Voting Flow","suggestions-board.spec.ts","",""
"","3079","pre-suspension profile displays when user is suspended","firefox","Wed Sep 09 07:27:30 UTC 2026","passed","Wed Sep 09 07:27:33 UTC 2026","Admin Users - Extra Profile Fields","admin-users-extra.spec.ts","",""
"","1373","screen card has all expected form fields","mobile-chrome","Wed Sep 09 07:13:42 UTC 2026","passed","Wed Sep 09 07:13:43 UTC 2026","Starting Screens Admin Section","admin-starting-screens.spec.ts","",""
"","89","suspending a visitor only removes them from participantIds","mobile-safari","Wed Sep 09 07:22:15 UTC 2026","passed","Wed Sep 09 07:22:15 UTC 2026","Admin Users — Suspension Cascade & Warning Preservation","admin-users-room-cascade.spec.ts","",""
"","621","clear coins for test user via per-user API","mobile-chrome","Wed Sep 09 07:12:39 UTC 2026","passed","Wed Sep 09 07:12:40 UTC 2026","Admin Maintenance Tab","admin-maintenance.spec.ts","",""
"","1866","planned suggestion: vote arrows disabled/hidden","mobile-safari","Wed Sep 09 07:07:43 UTC 2026","passed","Wed Sep 09 07:07:45 UTC 2026","Suggestions Board — Voting Flow","suggestions-board.spec.ts","",""
"","5097","login renders at 768px width","firefox","Wed Sep 09 07:00:23 UTC 2026","passed","Wed Sep 09 07:00:29 UTC 2026","Portal — Responsive: Login Screen","portal-a11y.spec.ts","",""
"","692","duplicate detection: ""No, my idea is different"" continues form","firefox","Wed Sep 09 07:09:34 UTC 2026","passed","Wed Sep 09 07:09:35 UTC 2026","Suggestions Board — Submission Flow","suggestions-board.spec.ts","",""
"","545","recovery screen has correct heading","webkit","Wed Sep 09 06:58:55 UTC 2026","passed","Wed Sep 09 06:58:56 UTC 2026","Portal — Recovery Screen","portal-auth.spec.ts","",""
"","919","guarantee revoke — set then revoke, verify cleared","chromium","Wed Sep 09 07:10:19 UTC 2026","passed","Wed Sep 09 07:10:20 UTC 2026","Admin Spin Monitor","admin-spin-monitor.spec.ts","",""
"","1665","nonsense search shows no results","mobile-safari","Wed Sep 09 07:15:38 UTC 2026","passed","Wed Sep 09 07:15:39 UTC 2026","Admin Devices Tab","admin-devices.spec.ts","",""
"","1599","create banner via dialog persists after reload","mobile-chrome","Wed Sep 09 07:09:37 UTC 2026","passed","Wed Sep 09 07:09:38 UTC 2026","Admin Banners","admin-banners.spec.ts","",""
"","3527","/404.html has no auth module, so Sign In renders immediately","firefox","Wed Sep 09 07:08:02 UTC 2026","passed","Wed Sep 09 07:08:05 UTC 2026","Shared header — no signed-out flash before auth is known","shared-header-auth-flash.spec.ts","",""
"","576","script tag in hash is not rendered","mobile-chrome","Wed Sep 09 06:59:40 UTC 2026","passed","Wed Sep 09 06:59:41 UTC 2026","Portal — XSS Prevention via Hash Routing","portal-security.spec.ts","",""
"","2995","banned user: browsing the board does not make the ban banner disappear","webkit","Wed Sep 09 07:08:23 UTC 2026","passed","Wed Sep 09 07:08:26 UTC 2026","Anti-Abuse","suggestions-security.spec.ts","",""
"","1760","empty state shows message when no appeals match filter","firefox","Wed Sep 09 07:15:44 UTC 2026","passed","Wed Sep 09 07:15:46 UTC 2026","Admin Appeals","admin-appeals.spec.ts","",""
"","678","has TOTP management card","mobile-safari","Wed Sep 09 07:00:42 UTC 2026","passed","Wed Sep 09 07:00:42 UTC 2026","Portal — Security Section Content","portal-dashboard.spec.ts","",""
"","1062","reject reason field is optional but UI makes encouragement clear","mobile-safari","Wed Sep 09 07:19:02 UTC 2026","passed","Wed Sep 09 07:19:03 UTC 2026","Admin Suggestions Moderation (11.16)","admin-suggestions.spec.ts","",""
"","2880","empty password shows validation or error","firefox","Wed Sep 09 06:55:51 UTC 2026","passed","Wed Sep 09 06:55:54 UTC 2026","Admin Login Flow","admin-login.spec.ts","",""
"","1141","guarantee revoke — set then revoke, verify cleared","mobile-chrome","Wed Sep 09 07:13:34 UTC 2026","passed","Wed Sep 09 07:13:35 UTC 2026","Admin Spin Monitor","admin-spin-monitor.spec.ts","",""
"","597","all error messages have role=""alert""","mobile-chrome","Wed Sep 09 06:57:49 UTC 2026","passed","Wed Sep 09 06:57:50 UTC 2026","Portal — Accessibility: Labels & ARIA","portal-a11y.spec.ts","",""
"","503","#toast element exists for showToast to target","mobile-chrome","Wed Sep 09 06:55:43 UTC 2026","passed","Wed Sep 09 06:55:43 UTC 2026","Admin Core Modules Integration","admin-core-modules.spec.ts","",""
"","709","export CSV downloads file with correct headers and data","mobile-safari","Wed Sep 09 07:19:34 UTC 2026","passed","Wed Sep 09 07:19:35 UTC 2026","Admin Audit Log (11.18)","admin-suggestions.spec.ts","",""
"","1234","long feature name: text wraps, does not overflow","mobile-safari","Wed Sep 09 07:04:42 UTC 2026","passed","Wed Sep 09 07:04:43 UTC 2026","Per-Phase Progress","roadmap-redesign.spec.ts","",""
"","321","GoogleAuthProvider is configured before any sign-in call","chromium","Wed Sep 09 06:58:00 UTC 2026","passed","Wed Sep 09 06:58:00 UTC 2026","Portal — Google OAuth provider configuration (W1 bundled bug fix)","portal-auth.spec.ts","",""
"","530","two admins acting simultaneously: first wins, second gets conflict","mobile-safari","Wed Sep 09 07:19:45 UTC 2026","passed","Wed Sep 09 07:19:46 UTC 2026","Admin Moderation Edge Cases (11.30)","admin-suggestions.spec.ts","",""
"","323","has viewport meta tag","mobile-chrome","Wed Sep 09 06:57:35 UTC 2026","passed","Wed Sep 09 06:57:36 UTC 2026","Terms of Service","legal-pages.spec.ts","",""
"","7","suggestions-board.js no longer hardcodes the duplicate-button English strings","mobile-safari","Wed Sep 09 07:10:40 UTC 2026","passed","Wed Sep 09 07:10:40 UTC 2026","Suggestions-board duplicate-detection buttons i18n","suggestions-duplicate-buttons-i18n.spec.ts","",""
"","1","the comment stripper actually strips (guards every rule below)","mobile-safari","Wed Sep 09 06:56:27 UTC 2026","passed","Wed Sep 09 06:56:27 UTC 2026","SHY-0279 — auth injection discipline","auth-injection-discipline.spec.ts","",""
"","752","identity graph loads for selected user","chromium","Wed Sep 09 07:11:38 UTC 2026","passed","Wed Sep 09 07:11:39 UTC 2026","Admin Unified Ban Management (11.17)","admin-suggestions.spec.ts","",""
"","684","submit success: toast message shown with ""don't re-submit"" text","firefox","Wed Sep 09 07:09:36 UTC 2026","passed","Wed Sep 09 07:09:37 UTC 2026","Suggestions Board — Submission Flow","suggestions-board.spec.ts","",""
"","241","has Privacy Policy link","chromium","Wed Sep 09 06:56:50 UTC 2026","passed","Wed Sep 09 06:56:50 UTC 2026","Landing Page","landing-page.spec.ts","",""
"","1259","vote click while profile is loading (null) opens NO login modal","firefox","Wed Sep 09 07:12:24 UTC 2026","passed","Wed Sep 09 07:12:26 UTC 2026","Suggestions Board — Race-window auth (W1 follow-up)","suggestions-board.spec.ts","",""
"","339","has sessions card with revoke button","chromium","Wed Sep 09 06:58:14 UTC 2026","passed","Wed Sep 09 06:58:14 UTC 2026","Portal — Security Section Content","portal-dashboard.spec.ts","",""
"","752","live mode toggle activates and deactivates","mobile-chrome","Wed Sep 09 07:12:28 UTC 2026","passed","Wed Sep 09 07:12:29 UTC 2026","Admin Logs","admin-logs.spec.ts","",""
"","877","graph renders as connected node diagram","webkit","Wed Sep 09 07:17:03 UTC 2026","passed","Wed Sep 09 07:17:04 UTC 2026","Admin Identity Graph Visualization (11.65)","admin-suggestions.spec.ts","",""
"","482","backup list loads with API verification","chromium","Wed Sep 09 07:06:12 UTC 2026","passed","Wed Sep 09 07:06:13 UTC 2026","Admin Backups Tab","admin-backups.spec.ts","",""
"","660","maintenance operation shows loading then success result","webkit","Wed Sep 09 07:14:04 UTC 2026","passed","Wed Sep 09 07:14:05 UTC 2026","Admin Maintenance Tab","admin-maintenance.spec.ts","",""
"","194","has viewport meta tag","chromium","Wed Sep 09 06:57:06 UTC 2026","passed","Wed Sep 09 06:57:06 UTC 2026","Community Guidelines","legal-pages.spec.ts","",""
"","7","bean redeem bonus threshold — change, save, reload","firefox","Wed Sep 09 07:18:33 UTC 2026","skipped","Wed Sep 09 07:18:33 UTC 2026","Admin Economy Config","admin-economy-config.spec.ts","",""
"","763","export CSV triggers a download","mobile-safari","Wed Sep 09 07:16:33 UTC 2026","passed","Wed Sep 09 07:16:34 UTC 2026","Admin Logs","admin-logs.spec.ts","",""
"","726","copy button has aria-label","mobile-safari","Wed Sep 09 06:58:49 UTC 2026","passed","Wed Sep 09 06:58:50 UTC 2026","Portal — Accessibility: Labels & ARIA","portal-a11y.spec.ts","",""
"","428","guidelines link text","webkit","Wed Sep 09 06:59:44 UTC 2026","passed","Wed Sep 09 06:59:44 UTC 2026","Portal — Data & Privacy Section Content","portal-dashboard.spec.ts","",""
"","528","success message has role=""status""","webkit","Wed Sep 09 06:58:07 UTC 2026","passed","Wed Sep 09 06:58:08 UTC 2026","Portal — Accessibility: Labels & ARIA","portal-a11y.spec.ts","",""
"","16","All 21 locales define every PHASE_OPTIONS key in SG_LABELS","webkit","Wed Sep 09 07:07:59 UTC 2026","passed","Wed Sep 09 07:07:59 UTC 2026","Suggestions-board PHASE_OPTIONS i18n","suggestions-phase-options-i18n.spec.ts","",""
"","508","sign out button has aria-label for accessibility","chromium","Wed Sep 09 06:59:37 UTC 2026","passed","Wed Sep 09 06:59:38 UTC 2026","Roadmap Auth — Logged In State","roadmap-auth.spec.ts","",""
"","1798","sticky nav visible when scrolling","mobile-chrome","Wed Sep 09 07:01:57 UTC 2026","passed","Wed Sep 09 07:01:59 UTC 2026","Roadmap Page — Theme & Layout","roadmap-redesign.spec.ts","",""
"","1099","duplicate detection: all results exhausted, ""Load more"" disappears","mobile-safari","Wed Sep 09 07:07:20 UTC 2026","passed","Wed Sep 09 07:07:21 UTC 2026","Suggestions Board — Submission Flow","suggestions-board.spec.ts","",""
"","543","re-auth form has TOTP code input with correct attributes","firefox","Wed Sep 09 07:03:12 UTC 2026","passed","Wed Sep 09 07:03:12 UTC 2026","Portal — Modal Structure","portal-dashboard.spec.ts","",""
"","405","has Google Play Store link","firefox","Wed Sep 09 06:58:40 UTC 2026","passed","Wed Sep 09 06:58:40 UTC 2026","Landing Page","landing-page.spec.ts","",""
"","1208","screen card has all expected form fields","webkit","Wed Sep 09 07:15:20 UTC 2026","passed","Wed Sep 09 07:15:21 UTC 2026","Starting Screens Admin Section","admin-starting-screens.spec.ts","",""
"","747","i18n: login prompt text translatable (data-i18n attributes)","firefox","Wed Sep 09 07:04:52 UTC 2026","passed","Wed Sep 09 07:04:52 UTC 2026","Roadmap Auth — Login Prompt","roadmap-auth.spec.ts","",""
"","1231","bell icon when authenticated opens subscribe modal","firefox","Wed Sep 09 07:05:57 UTC 2026","passed","Wed Sep 09 07:05:59 UTC 2026","Roadmap Auth — Bell icon auth behaviour","roadmap-auth.spec.ts","",""
"","322","suspended section has contact support link","chromium","Wed Sep 09 06:57:55 UTC 2026","passed","Wed Sep 09 06:57:55 UTC 2026","Portal — Suspension Section Structure","portal-auth.spec.ts","",""
"","767","security section has data-i18n attributes","mobile-safari","Wed Sep 09 06:59:09 UTC 2026","passed","Wed Sep 09 06:59:09 UTC 2026","Portal — i18n: Data Attributes","portal-a11y.spec.ts","",""
"","1","names the failing write, the response, and every rooms-create precondition","firefox","Wed Sep 09 06:57:41 UTC 2026","passed","Wed Sep 09 06:57:41 UTC 2026","buildRoomsCreateFailureHint — denial diagnostic","dev-smoke-helpers.spec.ts","",""
"","806","filter by userId shows only matching entries","mobile-chrome","Wed Sep 09 07:12:05 UTC 2026","passed","Wed Sep 09 07:12:05 UTC 2026","Admin Logs","admin-logs.spec.ts","",""
"","576","suspended icon SVG is aria-hidden","webkit","Wed Sep 09 06:58:13 UTC 2026","passed","Wed Sep 09 06:58:13 UTC 2026","Portal — Accessibility: Labels & ARIA","portal-a11y.spec.ts","",""
"","538","orphaned storage purge shows result","chromium","Wed Sep 09 07:09:30 UTC 2026","passed","Wed Sep 09 07:09:30 UTC 2026","Admin Maintenance Tab","admin-maintenance.spec.ts","",""
"","1324","no console errors from auth flow on clean page load","mobile-chrome","Wed Sep 09 07:01:18 UTC 2026","passed","Wed Sep 09 07:01:19 UTC 2026","Roadmap Auth — Error Handling","roadmap-auth.spec.ts","",""
"","1255","card: accepted status (default card style)","firefox","Wed Sep 09 07:10:59 UTC 2026","passed","Wed Sep 09 07:11:00 UTC 2026","Suggestion Card UI States","suggestions-board.spec.ts","",""
"","5004","no console errors on page load","firefox","Wed Sep 09 07:01:59 UTC 2026","passed","Wed Sep 09 07:02:04 UTC 2026","Portal — Console & Environment Checks","portal-auth.spec.ts","",""
"","1947","suspended nodes: red border/highlight","mobile-chrome","Wed Sep 09 07:15:33 UTC 2026","passed","Wed Sep 09 07:15:35 UTC 2026","Admin Identity Graph Visualization (11.65)","admin-suggestions.spec.ts","",""
"","1462","suggestions tab usable on 768px viewport","firefox","Wed Sep 09 07:25:17 UTC 2026","passed","Wed Sep 09 07:25:18 UTC 2026","Admin Panel Responsive Design (11.86)","admin-suggestions.spec.ts","",""
"","1168","resize: chart scales on mobile without distortion","mobile-safari","Wed Sep 09 07:04:38 UTC 2026","passed","Wed Sep 09 07:04:39 UTC 2026","Ring Chart Details","roadmap-redesign.spec.ts","",""
"","382","merge suggestion with itself returns error","chromium","Wed Sep 09 07:12:01 UTC 2026","passed","Wed Sep 09 07:12:01 UTC 2026","Admin Moderation Edge Cases (11.30)","admin-suggestions.spec.ts","",""
"","500","signInWithGoogle uses signInWithRedirect (not popup)","chromium","Wed Sep 09 06:59:51 UTC 2026","passed","Wed Sep 09 06:59:52 UTC 2026","Roadmap Auth — Redirect-based OAuth","roadmap-auth.spec.ts","",""
"","625","enrollment code input has dir=""ltr""","mobile-safari","Wed Sep 09 07:01:22 UTC 2026","passed","Wed Sep 09 07:01:23 UTC 2026","Portal — Authentication Section Security","portal-security.spec.ts","",""
"","1223","template icons are SVG images (not emoji)","webkit","Wed Sep 09 07:16:08 UTC 2026","passed","Wed Sep 09 07:16:09 UTC 2026","Starting Screens Admin Section","admin-starting-screens.spec.ts","",""
"","964","coins cannot go below zero","chromium","Wed Sep 09 07:13:04 UTC 2026","passed","Wed Sep 09 07:13:05 UTC 2026","Admin Users - Economy Subtab","admin-users-economy.spec.ts","",""
"","3051","drag-drop reorder changes banner order","mobile-chrome","Wed Sep 09 07:09:47 UTC 2026","passed","Wed Sep 09 07:09:50 UTC 2026","Admin Banners","admin-banners.spec.ts","",""
"","258","?lang= sets dir explicitly rather than leaving the HTML default","chromium","Wed Sep 09 06:56:55 UTC 2026","passed","Wed Sep 09 06:56:55 UTC 2026","SHY-0181 — ?lang= URL flag drives language site-wide","lang-flag.spec.ts","",""
"","540","empty state — input and start visible, stop hidden","chromium","Wed Sep 09 07:10:14 UTC 2026","passed","Wed Sep 09 07:10:14 UTC 2026","Admin Spin Monitor","admin-spin-monitor.spec.ts","",""
"","1253","buttons disable during API calls and re-enable after","firefox","Wed Sep 09 07:17:44 UTC 2026","passed","Wed Sep 09 07:17:46 UTC 2026","Admin Cross-Tab Interactions","admin-cross-tab.spec.ts","",""
"","526","stats bar displays report statistics","chromium","Wed Sep 09 07:10:06 UTC 2026","passed","Wed Sep 09 07:10:07 UTC 2026","Admin Reports","admin-reports.spec.ts","",""
"","335","Chinese runtime: backpack UX strings interpolate","firefox","Wed Sep 09 06:56:33 UTC 2026","passed","Wed Sep 09 06:56:33 UTC 2026","Admin users-tab backpack panel i18n (Phase 2j)","admin-users-backpack-i18n-phase-2j.spec.ts","",""
"","9","POST follow → GET target shows smoke as a follower → POST unfollow leaves no trace","mobile-safari","Wed Sep 09 06:57:04 UTC 2026","skipped","Wed Sep 09 06:57:04 UTC 2026","Dev Smoke — follow / unfollow journey","dev-smoke.spec.ts","",""
"","679","download prompt allows dismissal to browse as guest","firefox","Wed Sep 09 07:05:40 UTC 2026","passed","Wed Sep 09 07:05:41 UTC 2026","Roadmap Auth — No Account Download Prompt Details","roadmap-auth.spec.ts","",""
"","7","room durations — change max + superShy, save, reload","firefox","Wed Sep 09 07:18:33 UTC 2026","skipped","Wed Sep 09 07:18:33 UTC 2026","Admin Economy Config","admin-economy-config.spec.ts","",""
"","1492","transaction history shows empty before loading","firefox","Wed Sep 09 07:18:54 UTC 2026","passed","Wed Sep 09 07:18:55 UTC 2026","Admin Empty States","admin-empty-states.spec.ts","",""
"","486","fetch survives many init() cycles without stack overflow","firefox","Wed Sep 09 06:59:43 UTC 2026","passed","Wed Sep 09 06:59:43 UTC 2026","ShyTalkLogger — init idempotency (regression)","logger-idempotency.spec.ts","",""
